n_drones,endurance,objective_value,elapsed_time
5,29,5.64,0.05600000000000001
5,30,5.710000000000001,0.038
5,31,6.32,0.29999999999999993
5,32,6.879999999935004,0.28400000000000003
5,33,7.19,0.11800000000000002
5,34,6.690000000000002,0.095
5,35,5.970000000000001,0.048
5,36,6.160000000000001,0.046
5,37,6.0200000000000005,0.063
5,38,6.25,0.089
5,39,6.33,0.07700000000000001
5,40,6.37,0.085
5,41,6.220000000000001,0.09500000000000001
5,42,6.82,0.07
5,43,6.359999999999999,0.07200000000000001
5,44,6.040000000000001,0.05500000000000001
5,45,5.9300000000000015,0.06700000000000002
5,46,6.94,0.077
5,47,6.85,0.06100000000000001
5,48,6.130000000000001,0.046
5,49,6.6800000000000015,0.064
5,50,6.410000000000001,0.07
5,51,6.55,0.07500000000000001
5,52,7.440000000000002,0.09100000000000001
5,53,6.3100000000000005,0.07200000000000001
5,54,6.5,0.063
5,55,6.640000000000001,0.07800000000000001
5,56,6.05,0.14200000000000002
5,57,6.7,0.255
5,58,6.960000000000001,0.22799999999999992
5,59,5.550000000000001,0.15400000000000003
5,60,7.870000000000002,0.341
6,10,0.0,0.0
6,11,0.0,0.0
6,12,0.0,0.0
6,13,0.0,0.0
6,14,0.0,0.0
6,15,0.0,0.0
6,16,0.0,0.0
6,17,2.3600000000000003,0.007000000000000001
6,18,4.540000000000001,0.011
6,19,4.970000000000001,0.032
6,20,6.910000000000001,0.03600000000000001
6,21,6.74,0.028000000000000004
6,22,7.790000000000001,0.049
6,23,6.110000000000001,0.05900000000000001
6,24,6.410000000000001,0.03200000000000001
6,25,6.69,0.034
6,26,6.33,0.072
6,27,6.7,0.043000000000000003
6,28,5.930000000000001,0.045
6,29,5.880000000000001,0.03899999999999999
6,30,6.530000000000001,0.09500000000000001
6,31,5.67,0.10400000000000001
6,32,5.95,0.36300000000000004
6,33,5.420000000000001,0.11100000000000002
6,34,6.4799999999999995,0.083
6,35,5.58,0.057999999999999996
6,36,5.89,0.05600000000000001
6,37,6.67,0.07700000000000003
6,38,6.050000000000001,0.06899999999999999
6,39,6.790000000000001,0.08
6,40,6.260000000000002,0.06100000000000001
6,41,5.5600000000000005,0.05900000000000001
6,42,5.910000000000001,0.06300000000000001
6,43,5.959999999999999,0.05800000000000001
6,44,7.010000000000001,0.096
6,45,5.53,0.053000000000000005
6,46,5.42,0.05800000000000001
6,47,6.300000000000001,0.05600000000000001
6,48,4.930000000000001,0.047
6,49,5.760000000000001,0.076
6,50,5.090000000000001,0.040999999999999995
6,51,6.06,0.074
6,52,4.99,0.034
6,53,5.940000000000001,0.05
6,54,6.44,0.053000000000000005
6,55,6.130000000000001,0.061999999999999986
6,56,5.2700000000000005,0.038
6,57,5.65,0.044000000000000004
6,58,5.3,0.037
6,59,5.51,0.044000000000000004
6,60,6.989999999999999,0.082
